time[s], rv1_mhd[m/s], rv2_mhd[m/s], rv3_mhd[m/s], rv4_mhd[m/s], rv5_mhd[m/s], sampling_grid[1=yes;0=no]
2.883534 -0.705753 -0.452210 -0.517394 -0.061183 1.513279 0 
2.884228 -0.916479 0.572020 -1.298622 0.891686 0.851461 0 
2.884923 0.257144 0.821037 -0.510064 0.195233 0.213486 0 
2.885617 0.605832 -0.792841 -0.135112 -0.208139 0.503142 0 
2.886312 -0.037631 -0.041827 0.637339 0.504710 0.563866 0 
2.887006 -0.154995 -0.569440 0.266538 0.458841 -0.274257 0 
2.887701 -0.472392 -0.044586 -0.158149 0.269797 0.239743 0 
2.888395 0.258980 0.023021 0.963011 0.345468 0.630757 0 
2.889090 0.128122 -0.517476 0.761549 -0.057787 0.014726 0 
2.889784 0.503438 0.598827 -0.427948 1.343685 0.433118 0 
2.890479 1.054716 -0.410541 0.617986 0.830449 -0.882217 0 
2.891173 0.235322 -0.435914 0.267407 0.254092 -0.180960 0 
2.891867 0.085960 -0.386281 0.960213 0.556766 1.492589 0 
2.892562 -0.238026 -0.345399 -0.462571 0.957016 -0.437077 0 
2.893256 0.297214 -0.323587 -0.077098 0.361792 0.479194 0 
2.893951 -0.235479 0.344322 -0.537764 0.728662 -1.168690 0 
2.894645 0.686698 -0.660432 -0.256501 0.625852 -0.799593 0 
2.895340 0.195130 -1.109495 0.202054 0.754742 0.311787 0 
2.896034 0.231296 -0.103995 -1.527021 0.802220 0.318760 0 
2.896729 -0.664390 0.039415 -0.082356 0.306369 -0.701823 0 
2.897423 0.184814 -0.876257 0.133810 0.177327 0.049517 0 
2.898118 0.320633 -0.118449 0.488649 0.958179 -0.233337 0 
2.898812 0.497737 -2.029439 -0.443748 0.684434 0.268509 0 
2.899507 1.261927 -1.133095 0.615498 0.604745 0.043000 0 
2.900201 0.762911 -0.685259 1.510535 0.969724 0.080558 0 
2.900896 1.083843 0.754431 0.868236 0.888930 -0.547343 0 
2.901590 -0.141491 -0.159447 -0.020404 0.210064 -0.172930 0 
2.902285 -0.486159 -2.116326 0.501231 0.621150 -0.412331 0 
2.902979 -0.234902 -0.911948 -0.244401 -0.039718 -1.350718 0 
2.903674 -1.086367 -0.060077 0.102402 -0.510199 -0.293477 0 
2.904368 -0.744222 -0.823208 1.048917 0.730618 -0.520818 0 
2.905063 -0.176703 -0.694416 0.777092 0.071249 -1.880480 0 
2.905757 0.661446 0.807468 0.677463 -1.347301 -0.131886 0 
2.906452 -0.362531 -0.325855 1.101731 -0.586897 -0.485125 0 
2.907146 0.064296 -1.251348 -0.494912 -0.570320 -1.277749 0 
2.907841 -0.928116 -0.362027 0.752829 0.004954 -1.104708 0 
2.908535 1.189225 -1.239126 0.144214 -1.171162 0.484652 0 
2.909230 -0.675280 -1.319203 0.904080 -0.863508 -0.441773 0 
2.909924 -0.474346 0.351551 0.248837 -0.414342 0.636336 0 
2.910619 0.334873 0.430380 1.432926 -1.196264 -0.431962 0 
2.911313 -0.805687 -0.381267 0.742496 -1.346954 0.098262 0 
2.912008 -0.324117 -0.604938 0.474352 -1.146806 -0.776997 0 
2.912702 0.096122 0.185875 0.982168 -0.938087 -0.833693 0 
2.913397 -0.579706 0.882615 -0.025367 -1.168758 0.411709 0 
2.914091 0.592603 -0.889003 1.277189 -1.269810 -1.479583 0 
2.914786 0.152745 0.042098 -0.518014 0.973362 -0.225581 0 
2.915480 -0.799895 0.620714 1.185275 -0.368440 -0.781944 0 
2.916175 -0.100838 0.839938 1.015366 -1.111590 -1.126592 0 
2.916869 -0.482288 0.641131 0.239961 0.356603 -0.192006 0 
2.917564 0.457462 1.630911 1.117842 -0.445804 -0.877209 0 
2.918258 0.645535 1.093279 0.935980 -1.149147 -0.502904 0 
2.918953 -0.675929 1.446391 0.128528 -0.608837 -0.679249 0 
2.919647 -1.749030 0.404726 0.833526 -0.097643 -0.964772 0 
2.920342 -0.273221 -0.044410 0.255109 -0.371348 -0.327823 0 
2.921036 -1.085993 0.350990 1.561933 0.970258 -0.705171 0 
2.921731 0.525718 1.499239 0.928636 0.369513 -1.024562 0 
2.922425 -0.523272 -0.128034 0.179451 -0.350392 -0.534230 0 
2.923120 -0.353736 0.204699 0.166245 -0.440567 -0.267547 0 
2.923814 0.045161 -1.251962 0.665811 -1.487725 -0.763368 0 
2.924509 -0.653860 1.122374 1.247207 0.309424 -0.899457 0 
2.925203 -0.320426 1.154555 0.614817 -0.555956 -0.391942 0 
2.925898 0.176524 1.298007 1.202569 -0.709234 -1.032747 0 
2.926592 -0.984823 0.120993 0.046081 -0.756741 -2.368118 0 
2.927287 -1.110270 -0.197464 -0.034492 -0.432565 -1.085858 0 
2.927981 -0.646545 0.595842 -0.026322 -0.278665 -1.272909 0 
2.928676 -0.446527 1.090261 1.311548 -0.963170 -1.343956 0 
2.929370 -0.814138 1.109735 0.599698 0.011318 -1.003814 0 
2.930065 0.690938 0.206028 1.108910 -0.481223 -0.808224 0 
2.930759 -0.224210 -0.199654 0.673049 -1.043838 -0.702900 0 
2.931454 0.342874 -0.243207 -0.452090 -0.975130 -0.420741 0 
2.932148 -1.056570 -0.005159 1.019379 0.220637 -0.661656 0 
2.932843 0.101184 -1.445560 0.981036 -0.339509 0.272393 0 
2.933537 -0.828642 0.306974 0.613562 0.040820 0.301330 0 
2.934232 0.909013 0.952717 0.637643 -0.053157 -0.700344 0 
2.934926 -0.361767 -0.516172 0.380643 -0.922170 -0.268489 0 
2.935621 0.352578 -0.153148 0.934813 0.357673 -0.638976 0 
2.936315 0.090552 0.681197 0.795490 -0.128922 -0.474782 0 
2.937010 0.175918 0.460459 0.429672 1.103330 0.455847 0 
2.937704 -0.007019 -0.577005 0.110514 0.015503 -0.025569 0 
2.938398 0.491689 1.491330 0.796916 0.191388 0.039055 0 
2.939093 1.017664 0.656279 1.102746 -0.760857 -1.019028 0 
2.939787 -0.034516 -0.890277 1.153839 -0.344426 1.159113 0 
2.940482 -0.782619 1.240070 0.619633 -0.188703 0.350684 0 
2.941176 0.243494 0.506381 -0.176746 -0.621730 0.571350 0 
2.941871 -0.295907 0.052509 0.593889 -0.688623 0.086129 0 
2.942565 -0.205943 -0.119703 0.366887 -1.395193 0.565013 0 
2.943260 0.076117 -1.284570 0.033302 -0.553353 0.829807 0 
2.943954 0.513258 -0.559932 1.394553 -0.790982 -0.119379 0 
2.944649 0.296296 0.237934 0.082987 -1.506079 0.862349 0 
2.945343 0.525539 0.498640 0.607418 0.678204 0.575606 0 
2.946038 0.410502 0.016061 0.158143 -0.039852 -0.011683 0 
2.946732 -0.540445 -0.472804 0.023931 -0.380806 1.169286 0 
2.947427 0.903638 -0.027579 0.150631 -0.489020 -0.342055 0 
2.948121 0.459962 0.586866 0.658246 -0.788688 0.450303 0 
2.948816 -0.095053 0.927080 0.188191 0.316284 -0.154912 0 
2.949510 0.109187 -0.160454 0.404181 -0.537782 -0.257332 0 
2.950205 0.047189 1.438638 -1.572320 0.096524 -0.670614 0 
2.950899 -0.626183 1.071992 0.280796 -0.616626 -0.140160 0 
2.951594 0.480728 0.870859 0.935588 0.293800 0.613143 0 
2.952288 -0.018802 -0.613053 0.953783 -0.039570 0.637325 0 
2.952983 -0.195850 1.229130 0.153886 -0.468143 -0.578368 0 
2.953677 0.022035 0.627548 -0.430408 -0.479592 0.045090 0 
2.954372 0.230001 -0.024576 -0.028393 1.226800 0.040922 0 
2.955066 -0.723971 1.311136 0.416379 -0.011350 0.339319 0 
2.955761 -1.000194 0.593414 0.889377 -0.501965 0.189751 0 
2.956455 0.435054 -0.359519 -0.351854 0.929278 0.705464 0 
2.957150 -0.807553 -0.267539 -0.406102 -0.133385 -0.332413 0 
2.957844 0.255377 0.309889 0.194442 0.265489 0.129761 0 
2.958539 -0.582437 0.569317 -0.900714 0.222352 0.043243 0 
2.959233 -0.636615 0.175529 -0.485666 -0.725363 -0.171743 0 
2.959928 -0.368089 0.349017 0.407920 0.871568 -0.255113 0 
2.960622 -0.243939 0.477522 0.277060 0.164295 -0.363128 0 
2.961317 -0.844356 0.003850 0.098735 0.458078 -0.017132 0 
2.962011 0.214797 0.550991 -0.057065 -0.154053 -1.030257 0 
2.962706 -0.114508 0.322836 0.728747 -0.093247 -0.827761 0 
2.963400 -1.172500 0.456035 -0.158279 0.159087 -1.075633 0 
2.964095 0.476881 0.924077 0.097542 1.631882 -0.569276 0 
2.964789 -0.413551 0.982468 -0.354530 0.679013 -0.087860 0 
2.965484 0.032359 -0.695664 0.295850 -0.046824 -0.504514 0 
2.966178 -0.372627 0.413260 0.762593 0.506255 0.042686 0 
2.966873 -0.873052 -0.564924 0.853549 0.455883 -0.666793 0 
2.967567 -0.102024 -0.492856 0.104694 -0.931405 -2.118744 0 
2.968262 0.299409 1.776081 0.614388 1.256991 -0.191983 0 
2.968956 -0.042746 0.773455 1.842000 -1.072031 -1.028979 0 
2.969651 0.771858 0.863477 1.807983 -0.005996 -1.595825 0 
2.970345 0.009195 0.225052 0.779477 -0.061989 1.286003 0 
2.971040 -1.421382 -0.204774 0.522702 0.298436 -0.551398 0 
2.971734 -1.418401 0.936540 0.629386 -0.566852 -0.924190 0 
2.972429 0.133800 0.682987 -0.039607 -0.773947 0.212462 0 
2.973123 0.479369 0.418590 -0.135308 -0.339904 -0.310426 0 
2.973818 -0.965941 1.460046 0.811064 0.163904 0.239549 0 
2.974512 -0.193156 0.190949 -0.100819 -0.520951 -0.089236 0 
2.975207 0.630255 0.663240 0.851856 -0.397003 -0.787007 0 
2.975901 -1.053395 1.164933 -0.189365 0.726607 0.003892 0 
2.976596 0.568426 0.192212 -0.053677 0.429239 0.540595 0 
2.977290 -0.677923 0.396838 -0.097581 -0.327084 -1.518973 0 
2.977985 -0.016479 0.510368 1.476721 -0.744869 -0.639595 0 
2.978679 -0.177348 0.178602 1.370253 0.064236 0.228771 0 
2.979374 0.267811 0.445745 1.103553 -0.175660 0.491254 0 
2.980068 -0.737573 0.222883 0.779304 0.416819 -0.936171 0 
2.980763 -0.299314 0.166670 -0.835388 -0.220009 -0.163479 0 
2.981457 -0.349964 0.140521 -0.236134 -0.208691 0.391360 0 
2.982152 -0.952197 -0.028464 0.756329 -0.885748 -0.496795 0 
2.982846 0.116073 -0.317811 0.574505 0.691456 -0.688696 0 
2.983541 -0.015497 -1.191468 -0.149498 0.034813 -0.077884 0 
2.984235 -0.500454 -0.798386 -0.013179 0.189862 -0.351088 0 
2.984930 0.280698 -0.334131 0.288331 -0.572414 0.231770 0 
2.985624 0.633113 0.050383 1.169635 0.473656 -0.227263 0 
2.986318 0.758459 -0.551473 1.120596 0.089882 0.438248 0 
2.987013 0.075208 0.203613 0.074450 -0.617213 -0.420108 0 
2.987707 0.077752 0.031771 0.797013 1.394409 -0.424460 0 
2.988402 0.800154 0.308020 1.033119 0.508704 -0.019443 0 
2.989096 0.076329 0.636659 0.104116 -0.029670 0.904605 0 
2.989791 -0.022277 -0.671511 -0.071093 0.237876 -0.543389 0 
2.990485 0.064662 -0.505280 -0.077881 0.046085 0.621589 0 
2.991180 1.059857 -0.224250 -0.298764 0.147610 -1.848017 0 
2.991874 0.241733 -0.348554 0.916719 0.730026 0.939609 0 
2.992569 -0.297335 0.369148 -0.580209 0.207662 -0.467960 0 
2.993263 0.376506 0.019738 -0.167269 1.146465 -0.079027 0 
2.993958 0.910423 -1.270723 0.171653 0.223155 0.015944 0 
2.994652 0.042186 0.323238 -0.189653 0.405957 0.217208 0 
2.995347 1.609636 -1.060367 -0.388504 0.296434 -0.888694 0 
2.996041 0.210020 -0.395257 0.402566 -0.432039 0.803716 0 
2.996736 0.926823 -0.793697 0.513104 -0.012174 0.037979 0 
2.997430 0.814328 0.070378 -0.745864 -1.054578 -0.989187 0 
2.998125 0.342166 0.641330 0.141759 0.046839 -0.500827 0 
2.998819 -0.048933 -0.144292 0.009554 -0.036830 0.280532 0 
2.999514 0.461549 -0.472384 0.145103 0.205722 0.102313 0 
3.000208 0.793565 -1.164094 -0.141801 0.150921 -0.833859 0 
3.000903 0.879902 -0.017391 0.213062 -0.092279 -0.062176 0 
3.001597 -0.798505 -1.016992 -0.339020 -0.600335 0.472210 0 
3.002292 0.070462 0.305620 -0.118831 0.375184 0.721998 0 
3.002986 -0.813956 -0.792432 0.265350 -0.070259 -0.611622 0 
3.003681 0.844669 -1.215135 -0.435558 -0.618497 0.462855 0 
3.004375 0.868173 0.532287 -0.258271 -0.355436 0.595358 0 
3.005070 -0.730530 -1.090797 -0.744386 0.700806 -0.964229 0 
3.005764 0.244762 -0.836798 0.310353 0.008968 -0.380771 0 
3.006459 -0.388915 -0.727903 0.811476 -0.491781 -0.154300 0 
3.007153 -1.630569 -0.187620 -0.279498 -0.115554 0.120582 0 
3.007848 0.015746 -0.897089 0.892002 0.333951 0.886466 0 
3.008542 -0.293430 0.373686 -0.329544 -0.464767 0.019573 0 
3.009237 -0.201557 -1.205955 -0.048521 -1.055599 0.577089 0 
3.009931 0.653926 -0.671553 -1.330988 1.108220 0.768415 0 
3.010626 0.075745 -0.303134 -0.986406 0.045474 -0.463296 0 
3.011320 -0.605953 0.080772 1.734316 1.209435 -0.308153 0 
3.012015 -0.099843 -0.743676 -0.187050 0.085936 -1.452524 0 
3.012709 0.059236 0.732549 0.388866 0.667897 -0.030333 0 
3.013404 -1.064942 -0.437835 -0.403145 -0.229163 -1.017894 0 
3.014098 0.160046 0.021722 0.228266 0.073737 -0.377605 0 
3.014793 -0.366379 -0.316231 0.146422 1.262153 0.799002 0 
3.015487 -0.166685 -0.385238 0.416295 0.818582 0.956229 0 
3.016182 -0.055207 -0.480347 -0.014467 -0.347657 -0.240933 0 
3.016876 -0.210840 0.220034 1.288819 -0.152723 -0.433344 0 
3.017571 0.195416 -0.130791 0.489721 0.342452 -0.078006 0 
3.018265 -0.804671 -0.250570 0.537174 0.304439 0.026319 0 
3.018960 0.756744 -0.405909 -0.021301 0.554813 -0.717463 0 
3.019654 0.687538 0.014033 -0.265012 0.310915 -0.751608 0 
3.020349 0.768364 -0.436903 -1.527783 0.399143 -0.345202 0 
3.021043 -0.709179 -0.354000 0.407910 -0.187645 -1.115040 0 
3.021738 0.742822 0.549986 -0.493147 0.563282 -1.269705 0 
3.022432 0.718495 -0.042645 -1.210078 0.003472 -1.322678 0 
3.023127 0.868835 -0.127376 -0.108990 0.397994 -1.211726 0 
3.023821 0.845520 -0.219123 -0.023236 -0.413647 -0.158803 0 
3.024516 -0.099895 -0.020890 -0.354775 -0.612363 -0.139918 0 
3.025210 -0.532495 -0.365195 0.786687 -0.152859 -0.109261 0 
3.025905 -0.220349 -0.474128 -1.131256 0.923079 -0.432268 0 
3.026599 -0.083360 -0.990847 -0.153371 -1.083259 0.008066 0 
3.027294 0.348528 -0.713971 -0.194319 -0.235266 0.410925 0 
3.027988 0.623332 0.508493 -0.303624 -0.172005 0.014682 0 
3.028683 -0.338595 -0.261404 0.020226 0.224643 0.769175 0 
3.029377 0.322117 -0.736883 0.019974 -0.879353 0.301881 0 
3.030072 1.292144 0.139474 -0.255940 -0.007110 -0.685527 0 
3.030766 -0.532820 0.247886 -0.459404 0.271718 0.151522 0 
3.031461 -0.364461 0.643204 0.715305 0.156624 -0.335655 0 
3.032155 0.589934 0.739770 0.050300 0.363497 -1.136314 0 
3.032850 0.777635 0.335332 0.378893 0.481826 -0.007242 0 
3.033544 -0.992691 0.549363 -0.070632 -0.721559 -0.038251 0 
3.034238 0.934506 0.658141 -0.245739 0.243823 -0.729418 0 
3.034933 0.761342 0.629764 -0.536868 0.551341 -0.463935 0 
3.035627 -0.615260 0.186910 0.427192 0.150409 -0.894539 0 
3.036322 0.135053 0.634997 -0.892463 0.762635 0.253968 0 
3.037016 0.260694 0.399151 -0.029622 0.920310 0.063358 0 
3.037711 -0.416236 -0.384618 -0.969229 0.399930 0.025182 0 
3.038405 -0.334522 -1.047606 0.349448 0.690946 0.890578 0 
3.039100 1.537251 -1.215200 -0.130490 -0.672809 0.885633 0 
3.039794 -1.690811 -0.477037 0.342516 -0.320377 -0.317933 0 
3.040489 -0.454651 0.572327 0.318924 -0.051772 0.337844 0 
3.041183 -0.022846 -0.662538 -0.272872 1.109197 -1.324505 0 
3.041878 -0.635161 -0.941242 0.086252 -0.648751 -0.005086 0 
3.042572 -0.041301 -0.480605 0.200902 -0.996839 0.663569 0 
3.043267 0.151860 -1.425272 -0.545124 0.123922 -0.059176 0 
3.043961 0.460258 -1.039547 -0.784257 0.549026 0.750264 0 
3.044656 0.204682 -0.285888 -0.051900 -0.375356 -0.082689 0 
3.045350 0.937871 -0.791784 0.043979 0.140417 -0.302643 0 
3.046045 -0.032528 0.932209 0.325877 0.107185 0.526200 0 
3.046739 0.439891 -0.672007 0.223636 -0.885196 1.034957 0 
3.047434 -0.854857 -0.633899 0.103638 1.042917 1.012364 0 
3.048128 -1.117767 -1.192687 0.215666 0.275041 0.604928 0 
3.048823 0.190882 -0.712307 -0.123112 -0.306307 0.142870 0 
3.049517 -0.911281 -0.334440 0.850185 0.772094 0.131414 0 
3.050212 -0.814583 0.506373 -0.361667 0.266354 0.390317 0 
3.050906 -0.084849 -0.383283 0.946217 0.467523 0.537074 0 
3.051601 0.621849 -0.149748 -0.408190 -0.108708 1.249286 0 
3.052295 -0.403737 -0.710187 -0.305425 -0.507279 1.464365 0 
3.052990 0.258260 0.354988 0.141421 -0.726954 1.007615 0 
3.053684 -0.041094 0.235451 0.940331 0.405365 -0.127790 0 
3.054379 -0.281091 -0.579806 -0.596668 0.248699 -0.381859 0 
3.055073 -0.229042 -0.229144 -0.498215 -0.318771 -0.123870 0 
3.055768 0.833456 -0.024717 -1.162011 -0.838211 -0.705565 0 
3.056462 0.862547 0.798720 -0.551146 -0.238962 0.058604 0 
3.057157 0.326466 -0.479496 0.515694 -0.390106 -0.223846 0 
3.057851 0.879876 0.524686 -0.098169 -0.483203 0.083290 0 
3.058546 0.000598 -0.676710 -0.099100 0.080814 -0.353026 0 
3.059240 0.065092 0.149920 -1.949389 -0.320514 0.614982 0 
3.059935 -0.619837 1.194415 -0.466314 -0.192056 -0.310113 0 
3.060629 0.350608 1.505396 -1.356566 0.339665 -0.294951 0 
3.061324 0.844865 0.704290 -0.092323 0.726375 -0.287182 0 
3.062018 0.538368 1.795032 -1.466370 0.465373 0.439957 0 
3.062713 0.497534 0.242678 -0.844685 0.665423 -0.442037 0 
3.063407 0.186853 1.302939 0.208700 0.566795 0.116642 0 
3.064102 0.119915 1.050416 -0.378518 0.570169 0.222643 0 
3.064796 -0.039733 0.011050 0.418051 0.268938 -0.149272 0 
3.065491 0.262980 0.403034 -0.220384 -0.333774 0.339552 0 
3.066185 1.127608 0.476915 0.447488 0.530343 -0.173363 0 
3.066880 0.110749 1.223921 0.639855 -0.666681 1.316848 0 
3.067574 0.326707 1.268319 -0.503668 -0.162838 0.494696 0 
3.068269 0.218300 0.066811 0.161991 0.297237 -0.088688 0 
3.068963 0.483289 0.494251 -0.758790 0.862928 0.735017 0 
3.069658 0.815688 0.617473 0.536512 0.767198 1.070289 0 
3.070352 0.405606 0.519012 0.699797 0.478040 -0.665500 0 
3.071047 -0.473173 0.599181 0.411707 0.116427 -0.253461 0 
3.071741 0.346864 1.184428 0.390374 0.756500 0.197916 0 
3.072436 0.474755 0.487191 0.139312 1.174033 0.327142 0 
3.073130 -0.407969 -0.512931 0.551453 0.675977 0.168252 0 
3.073825 -0.734964 1.322013 -0.589321 1.369429 0.548547 0 
3.074519 1.391439 -0.035253 0.495383 -0.315088 -0.795458 0 
3.075214 0.533293 0.394576 0.484173 0.259184 -0.507537 0 
3.075908 0.497789 -0.498506 1.243644 1.282947 0.216910 0 
3.076603 0.988072 0.276691 0.939869 0.132925 0.245886 0 
3.077297 0.854238 -0.059088 -0.122227 1.157478 -0.532092 0 
3.077992 0.779584 0.670790 0.260911 -0.257695 0.153489 0 
3.078686 0.969435 -0.169522 0.366108 -1.094619 1.198753 0 
3.079381 1.084158 0.035802 0.111111 0.400010 -0.588875 0 
3.080075 0.894385 -0.439231 1.393574 0.573671 0.670647 0 
3.080769 0.805674 -0.590543 0.392177 -1.241557 0.894141 0 
3.081464 0.245143 -1.028606 0.726839 -0.139365 2.076180 0 
3.082158 0.252952 0.633992 0.048244 0.302196 0.509545 0 
3.082853 -0.328185 0.672164 0.005385 0.017176 1.485957 0 
3.083547 -0.126080 -0.265032 -0.961057 -1.145846 1.141456 0 
3.084242 0.249572 0.183524 -0.528382 -0.606477 1.710346 0 
3.084936 -0.089542 -0.037429 -0.674961 -0.335456 0.297252 0 
3.085631 -0.167059 0.322072 -1.235295 0.360354 1.035610 0 
3.086325 0.515119 0.470350 -0.066841 0.377147 -0.355931 0 
3.087020 -1.079735 0.896318 -0.392772 0.111853 -0.581377 0 
3.087714 0.653797 -0.143406 0.322830 -0.081860 -0.067172 0 
3.088409 -0.797708 1.441489 0.270014 -0.516018 0.063845 0 
3.089103 0.329528 0.315576 -0.711116 -0.067969 -0.601265 0 
3.089798 -0.171209 0.451402 0.771796 0.310006 1.019782 0 
3.090492 -0.039913 -0.213597 0.288032 0.709052 0.843872 0 
3.091187 -0.124718 -0.834461 0.392957 0.627771 1.237386 0 
3.091881 0.147704 0.117396 -0.489062 0.404376 0.236193 0 
3.092576 0.683728 0.359190 -0.097941 -0.538740 0.555073 0 
3.093270 0.809007 -0.201234 0.967352 0.378258 0.640135 0 
3.093965 0.153312 0.457582 0.267799 0.308824 -0.642628 0 
3.094659 0.815625 -0.828851 1.053813 0.070782 0.004085 0 
3.095354 -0.087847 0.073119 0.325725 -0.080916 1.382347 0 
3.096048 0.096156 0.259232 0.044255 -0.411180 0.614434 0 
3.096743 1.590454 0.486695 -0.317079 0.569055 -0.124370 0 
3.097437 0.702852 0.291426 -0.032396 0.845249 0.332985 0 
3.098132 1.890668 0.415576 0.126488 0.500444 0.160607 0 
3.098826 0.428667 0.339301 -0.622708 -0.148469 0.819465 0 
3.099521 0.176852 0.152508 -0.059482 1.161734 0.893402 0 
3.100215 -0.507923 0.337065 -0.657332 0.690707 -0.416211 0 
3.100910 1.256338 -0.647685 0.336564 0.336513 0.468050 0 
3.101604 -0.926190 0.374680 1.224000 -0.850757 0.145469 0 
3.102299 -1.525321 -0.941711 -0.234363 -0.490076 0.420851 0 
3.102993 -0.314408 -0.243982 -0.602603 0.279453 1.224919 0 
3.103688 -1.282110 -0.143932 -1.078899 0.131541 -0.200518 0 
3.104382 -0.405113 -0.391536 -1.232708 -1.025880 0.467137 0 
3.105077 -0.167562 0.133510 0.024222 1.360458 -0.141131 0 
3.105771 -0.484311 -1.071535 -0.461621 1.434450 0.097441 0 
3.106466 -0.505195 0.020158 -0.335370 0.448274 0.462365 0 
3.107160 0.189202 1.247650 -0.021970 0.363025 1.116887 0 
3.107855 -0.214925 -0.350336 -0.490382 0.087440 -0.069989 0 
3.108549 0.478497 -0.290967 -0.743859 0.218433 0.731240 0 
3.109244 1.734733 0.364268 -0.046273 -0.558997 -0.913565 0 
3.109938 0.123117 -0.056090 -0.545414 0.015620 -0.068689 0 
3.110633 0.231239 0.493253 0.003361 0.030786 0.508148 0 
3.111327 0.868989 -0.751510 -0.335696 0.340462 0.461784 0 
3.112022 1.091943 0.223702 -0.061559 0.081480 0.265898 0 
3.112716 0.486575 -0.242354 -0.237481 0.547793 0.399706 0 
3.113411 -0.197102 -1.643530 -1.399996 -1.026472 0.109093 0 
3.114105 0.840738 0.658723 0.303111 0.636444 0.125947 0 
3.114800 0.620191 0.131476 -1.325400 0.678386 -0.208404 0 
3.115494 0.457927 0.620826 -0.481478 -0.534537 1.371477 0 
3.116189 -0.120640 1.195759 -0.409892 0.173149 0.918787 0 
3.116883 0.531579 0.703043 1.450232 -0.138654 -0.238864 0 
3.117578 0.315290 -0.107426 0.010697 0.434629 -0.971221 0 
3.118272 -0.205667 0.571518 1.083440 0.366275 0.069495 0 
3.118967 0.088452 0.364409 -0.252946 -0.518778 0.906489 0 
3.119661 -0.467406 1.028485 0.102377 -1.264803 -0.111261 0 
3.120356 0.407391 -0.633288 -0.422482 -0.185978 -0.454191 0 
3.121050 -0.766012 -1.043204 0.032056 0.164091 -0.259159 0 
3.121745 -0.177115 -0.326968 1.003716 -1.334643 -0.632877 0 
3.122439 0.486790 -0.373894 0.739015 0.612591 -0.761905 0 
3.123134 0.138869 0.061842 -0.042577 0.499033 -0.017706 0 
3.123828 0.380092 0.180839 -0.081442 -0.120144 -0.452353 0 
3.124523 -0.196552 -0.004082 0.798545 -0.411384 -0.405551 0 
3.125217 -0.048578 0.106170 0.057547 -0.075567 0.271116 0 
3.125912 0.642875 0.529032 0.045106 -0.136609 0.400366 0 
3.126606 0.487969 0.054292 -0.176614 0.398376 -0.571226 0 
3.127301 -0.351100 0.626284 -0.864225 -0.995863 -0.564058 0 
3.127995 0.073493 0.716568 -0.193042 0.586772 -1.105309 0 
3.128689 -0.348244 -0.032073 0.392482 -0.668771 -0.030328 0 
3.129384 -0.347068 -0.382542 -0.802567 -0.038044 -0.410492 0 
3.130078 0.459118 -0.790932 -0.108754 -0.195723 0.063541 0 
3.130773 0.621517 -1.249459 0.044054 0.145153 -0.186011 0 
3.131467 0.998831 -0.448980 0.675944 1.167518 0.250014 0 
3.132162 -0.178325 -2.384865 -0.622589 0.371283 -0.495763 0 
3.132856 -0.407416 0.063123 -0.997209 0.680783 0.161587 0 
3.133551 -1.250340 -1.219554 -0.151074 0.010659 0.335931 0 
3.134245 0.218546 -1.126094 0.718078 0.099397 -0.536276 0 
3.134940 -0.808299 0.459343 -0.021274 0.504556 -0.500827 0 
3.135634 -0.557032 -1.619382 0.202398 -0.253550 1.497999 0 
3.136329 -0.344219 -0.249904 -0.525293 -1.009546 0.546859 0 
3.137023 -0.294763 -0.838538 -0.365161 -0.523227 0.890114 0 
